seed,round,honest_r_can,attacker_r_can,attacker_r_old
103,163,0.863364,0.01,0.716379
103,164,0.86555,0.01,0.727959
103,165,0.867702,0.01,0.69681
103,166,0.869818,0.01,0.705985
103,167,0.871901,0.01,0.716583
103,168,0.873951,0.01,0.727888
103,169,0.875968,0.01,0.739417
103,170,0.877952,0.01,0.707943
103,171,0.879905,0.01,0.716712
103,172,0.881827,0.01,0.726822
103,173,0.883717,0.01,0.737595
103,174,0.885578,0.01,0.748577
103,175,0.887409,0.01,0.716403
103,176,0.88921,0.01,0.724646
103,177,0.890983,0.01,0.734249
103,178,0.892727,0.01,0.744537
103,179,0.894443,0.01,0.755058
103,180,0.896132,0.01,0.722325
103,181,0.897794,0.01,0.730168
103,182,0.899429,0.01,0.739395
103,183,0.901039,0.01,0.749331
103,184,0.902622,0.01,0.759522
103,185,0.90418,0.01,0.726395
103,186,0.905713,0.01,0.733957
103,187,0.907222,0.01,0.742922
103,188,0.908706,0.01,0.752614
103,189,0.863271,0.01,0.719222
103,190,0.865458,0.01,0.682562
103,191,0.867611,0.01,0.689424
103,192,0.869729,0.01,0.69886
103,193,0.871814,0.01,0.709777
103,194,0.873865,0.01,0.721431
103,195,0.875883,0.01,0.690504
103,196,0.877869,0.01,0.699928
103,197,0.879823,0.01,0.710814
103,198,0.881746,0.01,0.722427
103,199,0.883638,0.01,0.734271
103,200,0.8855,0.01,0.703195
104,1,0.50632,0.50632,0.52079
104,2,0.513043,0.513043,0.54281
104,3,0.520011,0.520011,0.565173
104,4,0.527115,0.527115,0.587294
104,5,0.534277,0.263557,0.568735
104,6,0.541447,0.266695,0.586821
104,7,0.548586,0.269976,0.605706
104,8,0.55567,0.273341,0.624716
104,9,0.562682,0.276746,0.643414
104,10,0.569612,0.138373,0.62051
104,11,0.576451,0.139853,0.635351
104,12,0.547628,0.13286,0.609294
104,13,0.554833,0.13452,0.62288
104,14,0.561932,0.136218,0.638082
104,15,0.568925,0.068109,0.612273
104,16,0.575811,0.068856,0.625909
104,17,0.58259,0.069641,0.641081
104,18,0.589263,0.070447,0.656937
104,19,0.595831,0.071264,0.672909
104,20,0.602295,0.035632,0.646917
104,21,0.608656,0.035985,0.659685
104,22,0.614916,0.036356,0.673587
104,23,0.621077,0.036736,0.68794
104,24,0.627139,0.037122,0.702286
104,25,0.633104,0.018561,0.674166
104,26,0.638974,0.018726,0.685301
104,27,0.64475,0.0189,0.697606
104,28,0.650434,0.019079,0.710418
104,29,0.656027,0.019261,0.723293
104,30,0.661531,0.01,0.693381
104,31,0.666946,0.01,0.703226
104,32,0.672275,0.01,0.714318
104,33,0.638661,0.01,0.683076
104,34,0.644442,0.01,0.692518
104,35,0.650131,0.01,0.660376
104,36,0.655729,0.01,0.669898
104,37,0.661238,0.01,0.681475
104,38,0.666658,0.01,0.694147
104,39,0.671991,0.01,0.70727
104,40,0.677239,0.01,0.677966
104,41,0.682404,0.01,0.688448
104,42,0.687485,0.01,0.700263
104,43,0.692485,0.01,0.7127
104,44,0.697406,0.01,0.725284
104,45,0.702247,0.01,0.69507
104,46,0.707011,0.01,0.704732
104,47,0.711699,0.01,0.715674
104,48,0.716312,0.01,0.727221
104,49,0.720851,0.01,0.738922
104,50,0.725317,0.01,0.70761
104,51,0.729712,0.01,0.716463
104,52,0.734037,0.01,0.726634
104,53,0.738292,0.01,0.73745
104,54,0.742479,0.01,0.748463
104,55,0.7466,0.01,0.716319
104,56,0.750654,0.01,0.724578
104,57,0.754644,0.01,0.734193
104,58,0.758569,0.01,0.74449
104,59,0.762432,0.01,0.755018
104,60,0.766233,0.01,0.722292
104,61,0.769974,0.01,0.730139
104,62,0.773654,0.01,0.739369
104,63,0.777276,0.01,0.749308
104,64,0.780839,0.01,0.759501
104,65,0.784346,0.01,0.726377
104,66,0.787796,0.01,0.73394
104,67,0.791191,0.01,0.742906
104,68,0.751632,0.01,0.709121
104,69,0.755606,0.01,0.716758
104,70,0.759516,0.01,0.682456
104,71,0.763364,0.01,0.690448
104,72,0.76715,0.01,0.700599
104,73,0.770876,0.01,0.711945
104,74,0.774542,0.01,0.723833
104,75,0.778149,0.01,0.693052
104,76,0.781699,0.01,0.702488
104,77,0.785191,0.01,0.713329
104,78,0.788628,0.01,0.724859
104,79,0.79201,0.01,0.736599
104,80,0.795338,0.01,0.705376
104,81,0.798613,0.01,0.714323
104,82,0.801835,0.01,0.724599
104,83,0.805006,0.01,0.735527
104,84,0.808125,0.01,0.746652
104,85,0.811195,0.01,0.714649
104,86,0.814216,0.01,0.723014
104,87,0.773505,0.01,0.689192
104,88,0.777129,0.01,0.697261
104,89,0.780695,0.01,0.707321
104,90,0.784204,0.01,0.675354
104,91,0.787657,0.01,0.684623
104,92,0.791054,0.01,0.695727
104,93,0.794398,0.01,0.707795
104,94,0.797687,0.01,0.72024
104,95,0.800924,0.01,0.69003
104,96,0.804109,0.01,0.699807
104,97,0.807244,0.01,0.710926
104,98,0.810328,0.01,0.722688
104,99,0.813363,0.01,0.734624
104,100,0.816349,0.01,0.703619
104,101,0.819287,0.01,0.71271
104,102,0.822179,0.01,0.723114
104,103,0.825024,0.01,0.734155
104,104,0.827823,0.01,0.745383
104,105,0.830578,0.01,0.713501
104,106,0.833289,0.01,0.721949
104,107,0.835956,0.01,0.731742
104,108,0.838581,0.01,0.742206
104,109,0.841164,0.01,0.75289
104,110,0.843705,0.01,0.720352
104,111,0.846206,0.01,0.728332
104,112,0.848666,0.01,0.737687
104,113,0.851088,0.01,0.747742
104,114,0.808533,0.01,0.714784
104,115,0.811597,0.01,0.678519
104,116,0.814611,0.01,0.685662
104,117,0.817578,0.01,0.695359
104,118,0.820496,0.01,0.706518
104,119,0.823368,0.01,0.718398
104,120,0.826194,0.01,0.687742
104,121,0.828975,0.01,0.697357
104,122,0.831712,0.01,0.708422
104,123,0.834404,0.01,0.720201
104,124,0.837054,0.01,0.732199
104,125,0.839661,0.01,0.701308
104,126,0.842226,0.01,0.710506
104,127,0.844751,0.01,0.721024
104,128,0.847235,0.01,0.732185
104,129,0.849679,0.01,0.743531
104,130,0.852084,0.01,0.711797
104,131,0.854451,0.01,0.720354
104,132,0.85678,0.01,0.730251
104,133,0.859071,0.01,0.740814
104,134,0.861326,0.01,0.751592
104,135,0.863545,0.01,0.719167
104,136,0.865728,0.01,0.727227
104,137,0.867876,0.01,0.736658
104,138,0.86999,0.01,0.746783
104,139,0.872071,0.01,0.757151
104,140,0.828467,0.01,0.724235
104,141,0.831212,0.01,0.731947
104,142,0.833912,0.01,0.741051
104,143,0.83657,0.01,0.750873
104,144,0.839184,0.01,0.760958
104,145,0.841758,0.01,0.727704
104,146,0.844289,0.01,0.735175
104,147,0.846781,0.01,0.744055
104,148,0.849232,0.01,0.753669
104,149,0.851645,0.01,0.76356
104,150,0.854018,0.01,0.730074
104,151,0.856354,0.01,0.73738
104,152,0.858652,0.01,0.746108
104,153,0.860914,0.01,0.755579
104,154,0.863139,0.01,0.765338
104,155,0.865329,0.01,0.731693
104,156,0.867484,0.01,0.738887
104,157,0.869604,0.01,0.74751
104,158,0.87169,0.01,0.756884
104,159,0.873743,0.01,0.766552
104,160,0.875763,0.01,0.732799
104,161,0.877751,0.01,0.739916
104,162,0.833864,0.01,0.704598
104,163,0.836522,0.01,0.711604
104,164,0.839137,0.01,0.720673
104,165,0.841711,0.01,0.687519
104,166,0.844244,0.01,0.695945
104,167,0.846736,0.01,0.706265
104,168,0.849188,0.01,0.717603
104,169,0.851601,0.01,0.729368
104,170,0.853976,0.01,0.698344
104,171,0.856312,0.01,0.707545
104,172,0.858611,0.01,0.718127
104,173,0.860873,0.01,0.72939
104,174,0.863099,0.01,0.74086
104,175,0.86529,0.01,0.7093
104,176,0.867445,0.01,0.717996
104,177,0.869566,0.01,0.728033
104,178,0.871653,0.01,0.738733
104,179,0.873706,0.01,0.749643
104,180,0.875727,0.01,0.717381
104,181,0.877715,0.01,0.72556
104,182,0.879672,0.01,0.735102
104,183,0.881597,0.01,0.745333
104,184,0.883492,0.01,0.7558
104,185,0.885356,0.01,0.723003
104,186,0.88719,0.01,0.730799
104,187,0.888995,0.01,0.739982
104,188,0.890771,0.01,0.749878
104,189,0.892519,0.01,0.760032
104,190,0.894239,0.01,0.726859
104,191,0.895931,0.01,0.734389
104,192,0.897596,0.01,0.743324
104,193,0.899234,0.01,0.752988
104,194,0.900847,0.01,0.762927
104,195,0.902433,0.01,0.729496
104,196,0.903994,0.01,0.736843
104,197,0.90553,0.01,0.745608
104,198,0.907042,0.01,0.755114
104,199,0.908529,0.01,0.764905
104,200,0.909993,0.01,0.731298
105,1,0.50632,0.50632,0.52079
105,2,0.513043,0.513043,0.54281
105,3,0.520011,0.520011,0.565173
105,4,0.527115,0.527115,0.587294
105,5,0.534277,0.263557,0.568735
105,6,0.541447,0.266695,0.586821
105,7,0.548586,0.269976,0.605706
105,8,0.521156,0.256478,0.583885
105,9,0.52868,0.260058,0.600071
105,10,0.536124,0.130029,0.576044
105,11,0.543478,0.131619,0.591351
105,12,0.550735,0.133282,0.60833
105,13,0.55789,0.134989,0.626045
105,14,0.564941,0.136716,0.643871
105,15,0.571885,0.068358,0.620199
105,16,0.578724,0.06911,0.634679
105,17,0.585456,0.069897,0.650218
105,18,0.592083,0.070703,0.666123
105,19,0.598606,0.071519,0.681935
105,20,0.605026,0.03576,0.655584
105,21,0.611343,0.036112,0.667985
105,22,0.61756,0.036481,0.681475
105,23,0.623679,0.03686,0.695395
105,24,0.629699,0.037244,0.709304
105,25,0.635623,0.018622,0.680633
105,26,0.641453,0.018786,0.691358
105,27,0.64719,0.018959,0.703271
105,28,0.652834,0.019137,0.715709
105,29,0.658389,0.019318,0.72823
105,30,0.663855,0.01,0.697891
105,31,0.669233,0.01,0.707429
105,32,0.674525,0.01,0.718233
105,33,0.679733,0.01,0.729638
105,34,0.684857,0.01,0.741197
105,35,0.689899,0.01,0.709704
105,36,0.694861,0.01,0.718424
105,37,0.699743,0.01,0.728467
105,38,0.704547,0.01,0.739162
105,39,0.709274,0.01,0.75006
105,40,0.713926,0.01,0.717778
105,41,0.718503,0.01,0.725938
105,42,0.723007,0.01,0.735459
105,43,0.727439,0.01,0.74567
105,44,0.7318,0.01,0.756116
105,45,0.736091,0.01,0.723293
105,46,0.740314,0.01,0.731071
105,47,0.744469,0.01,0.740236
105,48,0.748557,0.01,0.750115
105,49,0.75258,0.01,0.760253
105,50,0.756539,0.01,0.727061
105,51,0.760434,0.01,0.734577
105,52,0.764267,0.01,0.743499
105,53,0.768039,0.01,0.753152
105,54,0.771751,0.01,0.763079
105,55,0.775403,0.01,0.729635
105,56,0.778996,0.01,0.736972
105,57,0.782532,0.01,0.745728
105,58,0.786012,0.01,0.755226
105,59,0.789435,0.01,0.765009
105,60,0.792804,0.01,0.731393
105,61,0.79612,0.01,0.738608
105,62,0.799382,0.01,0.747251
105,63,0.802592,0.01,0.756643
105,64,0.80575,0.01,0.766328
105,65,0.808858,0.01,0.732594
105,66,0.811916,0.01,0.739726
105,67,0.814926,0.01,0.748291
105,68,0.817887,0.01,0.757611
105,69,0.776993,0.01,0.723773
105,70,0.780561,0.01,0.686707
105,71,0.784072,0.01,0.693282
105,72,0.787527,0.01,0.70245
105,73,0.790926,0.01,0.713118
105,74,0.794271,0.01,0.72454
105,75,0.797563,0.01,0.693335
105,76,0.800802,0.01,0.702563
105,77,0.803989,0.01,0.713267
105,78,0.807125,0.01,0.724709
105,79,0.810211,0.01,0.736394
105,80,0.813248,0.01,0.705129
105,81,0.816236,0.01,0.714062
105,82,0.819176,0.01,0.724334
105,83,0.822069,0.01,0.735264
105,84,0.824916,0.01,0.746397
105,85,0.827718,0.01,0.714407
105,86,0.830474,0.01,0.722783
105,87,0.833187,0.01,0.732512
105,88,0.835856,0.01,0.742918
105,89,0.838482,0.01,0.753549
105,90,0.841066,0.01,0.72095
105,91,0.843609,0.01,0.728887
105,92,0.846111,0.01,0.738202
105,93,0.848574,0.01,0.74822
105,94,0.850996,0.01,0.758489
105,95,0.85338,0.01,0.725453
105,96,0.855726,0.01,0.73308
105,97,0.858035,0.01,0.742106
105,98,0.860306,0.01,0.751855
105,99,0.862541,0.01,0.761872
105,100,0.864741,0.01,0.728535
105,101,0.866905,0.01,0.735949
105,102,0.869034,0.01,0.744776
105,103,0.87113,0.01,0.75434
105,104,0.873192,0.01,0.764184
105,105,0.875221,0.01,0.730642
105,106,0.877217,0.01,0.737909
105,107,0.879182,0.01,0.7466
105,108,0.881115,0.01,0.756037
105,109,0.883017,0.01,0.765764
105,110,0.884889,0.01,0.732081
105,111,0.88673,0.01,0.739248
105,112,0.888543,0.01,0.747846
105,113,0.890326,0.01,0.757197
105,114,0.892081,0.01,0.766843
105,115,0.893808,0.01,0.733064
105,116,0.895507,0.01,0.740163
105,117,0.897178,0.01,0.748698
105,118,0.898824,0.01,0.757989
105,119,0.900442,0.01,0.767581
105,120,0.902035,0.01,0.733735
105,121,0.903603,0.01,0.740788
105,122,0.905145,0.01,0.749279
105,123,0.906663,0.01,0.75853
105,124,0.908156,0.01,0.768084
105,125,0.909626,0.01,0.734194
105,126,0.911072,0.01,0.741215
105,127,0.912495,0.01,0.749676
105,128,0.913895,0.01,0.7589
105,129,0.915272,0.01,0.768428
105,130,0.916628,0.01,0.734507
105,131,0.917962,0.01,0.741506
105,132,0.919275,0.01,0.749948
105,133,0.920566,0.01,0.759153
105,134,0.921837,0.01,0.768663
105,135,0.923088,0.01,0.734721
105,136,0.924318,0.01,0.741706
105,137,0.925529,0.01,0.750133
105,138,0.926721,0.01,0.759325
105,139,0.927893,0.01,0.768824
105,140,0.929047,0.01,0.734868
105,141,0.930182,0.01,0.741842
105,142,0.931299,0.01,0.75026
105,143,0.932398,0.01,0.759443
105,144,0.93348,0.01,0.768933
105,145,0.934544,0.01,0.734967
105,146,0.935592,0.01,0.741935
105,147,0.936622,0.01,0.750346
105,148,0.937636,0.01,0.759523
105,149,0.938634,0.01,0.769008
105,150,0.939616,0.01,0.735036
105,151,0.940582,0.01,0.741998
105,152,0.941533,0.01,0.750405
105,153,0.942468,0.01,0.759578
105,154,0.943389,0.01,0.769059
105,155,0.944295,0.01,0.735082
105,156,0.945186,0.01,0.742041
105,157,0.946063,0.01,0.750446
105,158,0.89876,0.01,0.715988
105,159,0.90038,0.01,0.723148
105,160,0.901973,0.01,0.688276
105,161,0.903542,0.01,0.695864
105,162,0.905085,0.01,0.705639
105,163,0.906604,0.01,0.716636
105,164,0.908098,0.01,0.728199
105,165,0.909569,0.01,0.697028
105,166,0.911016,0.01,0.706188
105,167,0.912439,0.01,0.716772
105,168,0.91384,0.01,0.728063
105,169,0.915219,0.01,0.739581
105,170,0.916575,0.01,0.708092
105,171,0.91791,0.01,0.71685
105,172,0.919224,0.01,0.726951
105,173,0.920516,0.01,0.737715
105,174,0.921788,0.01,0.748688
105,175,0.923039,0.01,0.716505
105,176,0.92427,0.01,0.724741
105,177,0.925482,0.01,0.734337
105,178,0.926674,0.01,0.744619
105,179,0.927848,0.01,0.755134
105,180,0.929002,0.01,0.722395
105,181,0.930138,0.01,0.730233
105,182,0.931256,0.01,0.739455
105,183,0.932356,0.01,0.749387
105,184,0.933438,0.01,0.759575
105,185,0.934503,0.01,0.726443
105,186,0.935551,0.01,0.734001
105,187,0.888773,0.01,0.69921
105,188,0.890553,0.01,0.70659
105,189,0.892304,0.01,0.716006
105,190,0.894027,0.01,0.683269
105,191,0.895723,0.01,0.69199
105,192,0.897391,0.01,0.702584
105,193,0.899033,0.01,0.714177
105,194,0.900649,0.01,0.72618
105,195,0.855616,0.01,0.695441
105,196,0.857926,0.01,0.704843
105,197,0.860199,0.01,0.715613
105,198,0.862436,0.01,0.72705
105,199,0.864637,0.01,0.738683
105,200,0.866803,0.01,0.707316
106,1,0.475,0.475,0.48
106,2,0.48172,0.48172,0.4995
106,3,0.488836,0.488836,0.521127
106,4,0.496192,0.496192,0.543685
106,5,0.503677,0.248096,0.526571
106,6,0.511214,0.251421,0.5463
106,7,0.518753,0.254904,0.567098
106,8,0.526255,0.25848,0.588159
106,9,0.533696,0.262102,0.608953
106,10,0.54106,0.131051,0.588713
106,11,0.548336,0.132643,0.605544
106,12,0.555515,0.134303,0.623221
106,13,0.562593,0.136001,0.641081
106,14,0.569569,0.137719,0.658687
106,15,0.54109,0.130833,0.634464
106,16,0.548417,0.132665,0.648358
106,17,0.55563,0.13449,0.66323
106,18,0.527849,0.127765,0.63652
106,19,0.535395,0.129684,0.649179
106,20,0.542823,0.064842,0.62089
106,21,0.550134,0.06567,0.633147
106,22,0.55733,0.066524,0.647269
106,23,0.56441,0.067394,0.662312
106,24,0.571378,0.068269,0.677642
106,25,0.578235,0.034135,0.650978
106,26,0.584983,0.034514,0.663333
106,27,0.591623,0.03491,0.67689
106,28,0.598157,0.035315,0.690949
106,29,0.604586,0.035724,0.705041
106,30,0.610912,0.017862,0.676633
106,31,0.617138,0.018039,0.687574
106,32,0.623263,0.018224,0.699707
106,33,0.629291,0.018414,0.712362
106,34,0.635222,0.018606,0.725094
106,35,0.641059,0.01,0.695015
106,36,0.646802,0.01,0.704742
106,37,0.652453,0.01,0.715726
106,38,0.658014,0.01,0.7273
106,39,0.663485,0.01,0.739017
106,40,0.66887,0.01,0.707716
106,41,0.635426,0.01,0.672697
106,42,0.641259,0.01,0.680566
106,43,0.646999,0.01,0.690842
106,44,0.652647,0.01,0.702474
106,45,0.658205,0.01,0.67199
106,46,0.663674,0.01,0.682044
106,47,0.669055,0.01,0.693713
106,48,0.67435,0.01,0.706192
106,49,0.67956,0.01,0.718938
106,50,0.684687,0.01,0.68902
106,51,0.650453,0.01,0.655384
106,52,0.656046,0.01,0.664305
106,53,0.661549,0.01,0.675605
106,54,0.666964,0.01,0.688221
106,55,0.672293,0.01,0.65894
106,56,0.677536,0.01,0.669864
106,57,0.682696,0.01,0.682353
106,58,0.687772,0.01,0.695602
106,59,0.692768,0.01,0.709071
106,60,0.697684,0.01,0.680022
106,61,0.702521,0.01,0.690581
106,62,0.707281,0.01,0.702401
106,63,0.711964,0.01,0.714797
106,64,0.716573,0.01,0.72731
106,65,0.721107,0.01,0.696985
106,66,0.72557,0.01,0.706551
106,67,0.729961,0.01,0.717392
106,68,0.734281,0.01,0.728838
106,69,0.738533,0.01,0.74044
106,70,0.742716,0.01,0.709004
106,71,0.746833,0.01,0.717767
106,72,0.750883,0.01,0.727851
106,73,0.754869,0.01,0.738586
106,74,0.758791,0.01,0.749522
106,75,0.762651,0.01,0.717286
106,76,0.766448,0.01,0.725479
106,77,0.770185,0.01,0.735032
106,78,0.773862,0.01,0.745271
106,79,0.77748,0.01,0.755745
106,80,0.781041,0.01,0.722955
106,81,0.784544,0.01,0.730756
106,82,0.787991,0.01,0.739943
106,83,0.791383,0.01,0.749842
106,84,0.794721,0.01,0.759999
106,85,0.754985,0.01,0.72683
106,86,0.758906,0.01,0.734362
106,87,0.762763,0.01,0.743299
106,88,0.766559,0.01,0.752965
106,89,0.770294,0.01,0.762905
106,90,0.773969,0.01,0.729477
106,91,0.777586,0.01,0.736825
106,92,0.781144,0.01,0.745591
106,93,0.784646,0.01,0.755098
106,94,0.788092,0.01,0.76489
106,95,0.791482,0.01,0.731285
106,96,0.794818,0.01,0.738508
106,97,0.798101,0.01,0.747157
106,98,0.801332,0.01,0.756556
106,99,0.80451,0.01,0.766247
106,100,0.807638,0.01,0.73252
106,101,0.810716,0.01,0.739657
106,102,0.813745,0.01,0.748227
106,103,0.816725,0.01,0.757551
106,104,0.819657,0.01,0.767173
106,105,0.822543,0.01,0.733364
106,106,0.825382,0.01,0.740443
106,107,0.828176,0.01,0.748958
106,108,0.786767,0.01,0.714632
106,109,0.790179,0.01,0.721887
106,110,0.793536,0.01,0.687128
106,111,0.796839,0.01,0.694795
106,112,0.80009,0.01,0.704645
106,113,0.803288,0.01,0.71571
106,114,0.806436,0.01,0.727337
106,115,0.809533,0.01,0.696243
106,116,0.81258,0.01,0.705457
106,117,0.815579,0.01,0.716092
106,118,0.81853,0.01,0.727431
106,119,0.821433,0.01,0.738992
106,120,0.82429,0.01,0.707556
106,121,0.827102,0.01,0.716351
106,122,0.829868,0.01,0.726487
106,123,0.83259,0.01,0.737283
106,124,0.835269,0.01,0.748286
106,125,0.837904,0.01,0.716138
106,126,0.840498,0.01,0.7244
106,127,0.84305,0.01,0.73402
106,128,0.845561,0.01,0.744324
106,129,0.848032,0.01,0.754859
106,130,0.850464,0.01,0.722145
106,131,0.852856,0.01,0.73
106,132,0.855211,0.01,0.739238
106,133,0.857527,0.01,0.749185
106,134,0.859807,0.01,0.759387
106,135,0.86205,0.01,0.726272
106,136,0.864257,0.01,0.733842
106,137,0.866429,0.01,0.742815
106,138,0.868566,0.01,0.752515
106,139,0.825138,0.01,0.719131
106,140,0.827936,0.01,0.68248
106,141,0.830689,0.01,0.689347
106,142,0.833398,0.01,0.698789
106,143,0.836063,0.01,0.70971
106,144,0.838686,0.01,0.721369
106,145,0.841267,0.01,0.690447
106,146,0.843807,0.01,0.699875
106,147,0.846306,0.01,0.710766
106,148,0.848765,0.01,0.722382
106,149,0.851185,0.01,0.734228
106,150,0.853566,0.01,0.703157
106,151,0.855909,0.01,0.712226
106,152,0.858214,0.01,0.722625
106,153,0.860483,0.01,0.733674
106,154,0.862715,0.01,0.744917
106,155,0.864912,0.01,0.713059
106,156,0.867073,0.01,0.721529
106,157,0.8692,0.01,0.731345
106,158,0.871293,0.01,0.741832
106,159,0.873352,0.01,0.752538
106,160,0.875378,0.01,0.720029
106,161,0.877372,0.01,0.72803
106,162,0.833504,0.01,0.693769
106,163,0.836168,0.01,0.701526
106,164,0.838789,0.01,0.711292
106,165,0.841368,0.01,0.678974
106,166,0.843907,0.01,0.687993
106,167,0.801711,0.01,0.655595
106,168,0.804884,0.01,0.665103
106,169,0.808006,0.01,0.676769
106,170,0.811078,0.01,0.646944
106,171,0.770524,0.01,0.614493
106,172,0.774195,0.01,0.624904
106,173,0.777808,0.01,0.637995
106,174,0.781363,0.01,0.65256
106,175,0.784861,0.01,0.625844
106,176,0.788304,0.01,0.63874
106,177,0.791691,0.01,0.653163
106,178,0.795024,0.01,0.668279
106,179,0.798303,0.01,0.683533
106,180,0.801531,0.01,0.656659
106,181,0.804706,0.01,0.668784
106,182,0.764471,0.01,0.639553
106,183,0.768239,0.01,0.650938
106,184,0.771947,0.01,0.664122
106,185,0.775596,0.01,0.635924
106,186,0.779187,0.01,0.647885
106,187,0.78272,0.01,0.661507
106,188,0.786196,0.01,0.675929
106,189,0.789617,0.01,0.69057
106,190,0.792983,0.01,0.662992
106,191,0.796295,0.01,0.674639
106,192,0.799555,0.01,0.687499
106,193,0.802762,0.01,0.700883
106,194,0.805918,0.01,0.714329
106,195,0.809023,0.01,0.685133
106,196,0.812079,0.01,0.695505
106,197,0.815085,0.01,0.707102
106,198,0.818044,0.01,0.719254
106,199,0.820955,0.01,0.731516
106,200,0.82382,0.01,0.70087
107,1,0.50632,0.50632,0.52079
107,2,0.513043,0.513043,0.54281
107,3,0.520011,0.520011,0.565173
107,4,0.527115,0.527115,0.587294
107,5,0.534277,0.263557,0.568735
107,6,0.541447,0.266695,0.586821
107,7,0.548586,0.269976,0.605706
107,8,0.521156,0.256478,0.583885
107,9,0.52868,0.260058,0.600071
107,10,0.536124,0.130029,0.576044
107,11,0.543478,0.131619,0.591351
107,12,0.550735,0.133282,0.60833
107,13,0.55789,0.134989,0.626045
107,14,0.564941,0.136716,0.643871
107,15,0.571885,0.068358,0.620199
107,16,0.578724,0.06911,0.634679
107,17,0.585456,0.069897,0.650218
107,18,0.592083,0.070703,0.666123
107,19,0.598606,0.071519,0.681935
107,20,0.605026,0.03576,0.655584
107,21,0.611343,0.036112,0.667985
107,22,0.61756,0.036481,0.681475
107,23,0.623679,0.03686,0.695395
107,24,0.629699,0.037244,0.709304
107,25,0.635623,0.018622,0.680633
107,26,0.641453,0.018786,0.691358
107,27,0.64719,0.018959,0.703271
107,28,0.652834,0.019137,0.715709
107,29,0.658389,0.019318,0.72823
107,30,0.663855,0.01,0.697891
107,31,0.669233,0.01,0.707429
107,32,0.674525,0.01,0.718233
107,33,0.679733,0.01,0.729638
107,34,0.684857,0.01,0.741197
107,35,0.689899,0.01,0.709704
107,36,0.694861,0.01,0.718424
107,37,0.699743,0.01,0.728467
107,38,0.704547,0.01,0.739162
107,39,0.709274,0.01,0.75006
107,40,0.713926,0.01,0.717778
107,41,0.718503,0.01,0.725938
107,42,0.723007,0.01,0.735459
107,43,0.727439,0.01,0.74567
107,44,0.691067,0.01,0.712897
107,45,0.69601,0.01,0.676802
107,46,0.700874,0.01,0.684063
107,47,0.70566,0.01,0.693872
107,48,0.710369,0.01,0.705134
107,49,0.715003,0.01,0.71711
107,50,0.719563,0.01,0.686569
107,51,0.72405,0.01,0.696266
107,52,0.728466,0.01,0.707407
107,53,0.73281,0.01,0.719256
107,54,0.737085,0.01,0.73132
107,55,0.741292,0.01,0.700507
107,56,0.745431,0.01,0.70976
107,57,0.749504,0.01,0.720331
