seed,round,honest,slash
44,19,0.6276280275536824,0.271
44,20,0.6335840640984324,0.271
44,21,0.6394453785627835,0.271
44,22,0.6452133141487274,0.271
44,23,0.6508892442724116,0.271
44,24,0.6564745565690977,0.34390000000000004
44,25,0.6619706418075235,0.34390000000000004
44,26,0.667378886239075,0.34390000000000004
44,27,0.67270066634958,0.34390000000000004
44,28,0.677937345291218,0.34390000000000004
44,29,0.6830902704888204,0.34390000000000004
44,30,0.6881607720665823,0.40951000000000004
44,31,0.6931501618474254,0.40951000000000004
44,32,0.6980597327516024,0.40951000000000004
44,33,0.7028907584731918,0.40951000000000004
44,34,0.7076444933495514,0.40951000000000004
44,35,0.7123221723643098,0.40951000000000004
44,36,0.7169250112423268,0.46855900000000006
44,37,0.7214542066075416,0.46855900000000006
44,38,0.7259109361833855,0.46855900000000006
44,39,0.7302963590215465,0.46855900000000006
44,40,0.7346116157491684,0.46855900000000006
44,41,0.7388578288275582,0.46855900000000006
44,42,0.743036102817581,0.46855900000000006
44,43,0.7471475246483843,0.46855900000000006
44,44,0.7511931638871293,0.46855900000000006
44,45,0.7551740730081187,0.46855900000000006
44,46,0.7590912876602172,0.46855900000000006
44,47,0.7629458269318137,0.46855900000000006
44,48,0.7667386936128164,0.46855900000000006
44,49,0.7704708744533498,0.46855900000000006
44,50,0.7741433404189328,0.46855900000000006
44,51,0.7777570469420158,0.46855900000000006
44,52,0.7813129341697935,0.46855900000000006
44,53,0.784811927208272,0.46855900000000006
44,54,0.788254936362576,0.46855900000000006
44,55,0.7916428573735204,0.46855900000000006
44,56,0.7949765716504659,0.46855900000000006
44,57,0.7982569465005038,0.46855900000000006
44,58,0.8014848353540074,0.46855900000000006
44,59,0.8046610779866015,0.46855900000000006
44,60,0.8077865007375966,0.46855900000000006
44,61,0.8108619167249416,0.46855900000000006
44,62,0.8138881260567452,0.46855900000000006
44,63,0.8168659160394188,0.46855900000000006
44,64,0.8197960613824955,0.46855900000000006
44,65,0.8226793244001707,0.46855900000000006
44,66,0.8255164552096245,0.46855900000000006
44,67,0.8283081919261701,0.46855900000000006
44,68,0.8310552608552811,0.46855900000000006
44,69,0.8337583766815474,0.46855900000000006
44,70,0.79207045784747,0.46855900000000006
44,71,0.795397330521876,0.46855900000000006
44,72,0.798670973233502,0.46855900000000006
44,73,0.7587374245718268,0.46855900000000006
44,74,0.7625976257786606,0.46855900000000006
44,75,0.7663960637661902,0.46855900000000006
44,76,0.7701337267459231,0.46855900000000006
44,77,0.7738115871179823,0.46855900000000006
44,78,0.7774306017240906,0.46855900000000006
44,79,0.7809917120965022,0.46855900000000006
44,80,0.7844958447029562,0.46855900000000006
44,81,0.7879439111877076,0.46855900000000006
44,82,0.7913368086087031,0.46855900000000006
44,83,0.7946754196709633,0.46855900000000006
44,84,0.7979606129562274,0.46855900000000006
44,85,0.7580625823084158,0.46855900000000006
44,86,0.7619335809914809,0.46855900000000006
44,87,0.7657426436956171,0.46855900000000006
44,88,0.7694907613964869,0.46855900000000006
44,89,0.7310162233266626,0.46855900000000006
44,90,0.7353199637534359,0.46855900000000006
44,91,0.7395548443333808,0.46855900000000006
44,92,0.7437219668240466,0.46855900000000006
44,93,0.7478224153548618,0.46855900000000006
44,94,0.751857256709184,0.46855900000000006
44,95,0.7558275406018371,0.46855900000000006
44,96,0.7597342999522078,0.46855900000000006
44,97,0.7635785511529726,0.46855900000000006
44,98,0.7673612943345249,0.46855900000000006
44,99,0.7710835136251726,0.46855900000000006
44,100,0.7747461774071699,0.46855900000000006
44,101,0.778350238568655,0.46855900000000006
44,102,0.7818966347515566,0.46855900000000006
44,103,0.7853862885955316,0.46855900000000006
44,104,0.7888201079780031,0.46855900000000006
44,105,0.749379102579103,0.46855900000000006
44,106,0.7533890369378373,0.46855900000000006
44,107,0.757334812346832,0.46855900000000006
44,108,0.7612174553492828,0.46855900000000006
44,109,0.7650379760636942,0.46855900000000006
44,110,0.768797368446675,0.46855900000000006
44,111,0.7724966105515281,0.46855900000000006
44,112,0.7761366647827037,0.46855900000000006
44,113,0.7797184781461804,0.46855900000000006
44,114,0.7832429824958416,0.46855900000000006
44,115,0.7867110947759082,0.46855900000000006
44,116,0.7901237172594936,0.46855900000000006
44,117,0.7506175313965188,0.46855900000000006
44,118,0.7546076508941744,0.46855900000000006
44,119,0.7585339284798678,0.46855900000000006
44,120,0.7623973856241897,0.46855900000000006
44,121,0.7661990274542028,0.46855900000000006
44,122,0.7699398430149355,0.46855900000000006
44,123,0.7736208055266968,0.46855900000000006
44,124,0.7772428726382695,0.46855900000000006
44,125,0.7808069866760572,0.46855900000000006
44,126,0.7843140748892402,0.46855900000000006
44,127,0.7877650496910125,0.46855900000000006
44,128,0.7911608088959563,0.46855900000000006
44,129,0.7945022359536209,0.46855900000000006
44,130,0.797790200178363,0.46855900000000006
44,131,0.8010255569755091,0.46855900000000006
44,132,0.8042091480639011,0.46855900000000006
44,133,0.8073418016948788,0.46855900000000006
44,134,0.8104243328677606,0.46855900000000006
44,135,0.8134575435418764,0.46855900000000006
44,136,0.8164422228452064,0.46855900000000006
44,137,0.8193791472796832,0.46855900000000006
44,138,0.8222690809232083,0.46855900000000006
44,139,0.8251127756284371,0.46855900000000006
44,140,0.827910971218382,0.46855900000000006
44,141,0.8306643956788878,0.46855900000000006
44,142,0.8333737653480255,0.46855900000000006
44,143,0.8360397851024572,0.46855900000000006
44,144,0.8386631485408179,0.46855900000000006
44,145,0.8412445381641648,0.46855900000000006
44,146,0.8437846255535382,0.46855900000000006
44,147,0.8462840715446817,0.46855900000000006
44,148,0.8487435263999666,0.46855900000000006
44,149,0.8511636299775672,0.46855900000000006
44,150,0.8535450118979263,0.46855900000000006
44,151,0.8558882917075594,0.46855900000000006
44,152,0.8581940790402385,0.46855900000000006
44,153,0.8604629737755947,0.46855900000000006
44,154,0.8626955661951852,0.46855900000000006
44,155,0.8648924371360621,0.46855900000000006
44,156,0.8670541581418852,0.46855900000000006
44,157,0.8691812916116151,0.46855900000000006
44,158,0.8712743909458294,0.46855900000000006
44,159,0.873334000690696,0.46855900000000006
44,160,0.8753606566796449,0.46855900000000006
44,161,0.8773548861727706,0.46855900000000006
44,162,0.8793172079940061,0.46855900000000006
44,163,0.8812481326661021,0.46855900000000006
44,164,0.8831481625434445,0.46855900000000006
44,165,0.8850177919427494,0.46855900000000006
44,166,0.8868575072716653,0.46855900000000006
44,167,0.8886677871553188,0.46855900000000006
44,168,0.8904491025608335,0.46855900000000006
44,169,0.8922019169198604,0.46855900000000006
44,170,0.8939266862491426,0.46855900000000006
44,171,0.8956238592691562,0.46855900000000006
44,172,0.8972938775208498,0.46855900000000006
44,173,0.8989371754805161,0.46855900000000006
44,174,0.900554180672828,0.46855900000000006
44,175,0.9021453137820628,0.46855900000000006
44,176,0.9037109887615496,0.46855900000000006
44,177,0.9052516129413648,0.46855900000000006
44,178,0.9067675871343029,0.46855900000000006
44,179,0.8614292077775879,0.46855900000000006
44,180,0.8636463404531465,0.46855900000000006
44,181,0.8658279990058961,0.46855900000000006
44,182,0.8679747510218018,0.46855900000000006
44,183,0.870087155005453,0.46855900000000006
44,184,0.8265827972551802,0.46855900000000006
44,185,0.8293574724990973,0.46855900000000006
44,186,0.8320877529391119,0.46855900000000006
44,187,0.834774348892086,0.46855900000000006
44,188,0.8374179593098127,0.46855900000000006
44,189,0.8400192719608557,0.46855900000000006
44,190,0.8425789636094819,0.46855900000000006
44,191,0.8450977001917304,0.46855900000000006
44,192,0.8475761369886626,0.46855900000000006
44,193,0.850014918796844,0.46855900000000006
44,194,0.8524146800960943,0.46855900000000006
44,195,0.854776045214557,0.46855900000000006
44,196,0.8570996284911241,0.46855900000000006
44,197,0.8593860344352662,0.46855900000000006
44,198,0.8616358578843017,0.46855900000000006
44,199,0.863849684158153,0.46855900000000006
44,200,0.8660280892116227,0.46855900000000006
45,1,0.5063199999999999,0.0
45,2,0.5130428800000001,0.0
45,3,0.5200109939199999,0.0
45,4,0.5271145780172798,0.0
45,5,0.5342773767690033,0.0
45,6,0.5414465811406994,0.1
45,7,0.5143742520836644,0.1
45,8,0.5219466137303258,0.1
45,9,0.5294571126866405,0.1
45,10,0.5368889502268545,0.1
45,11,0.5442309329634647,0.1
45,12,0.5514757821942172,0.19
45,13,0.5586189505898275,0.19
45,14,0.5656577940178927,0.19
45,15,0.572590991959858,0.19
45,16,0.5794181419408764,0.19
45,17,0.5861394757664857,0.19
45,18,0.5927556610218863,0.271
45,19,0.5992676622529011,0.271
45,20,0.6056766439220101,0.271
45,21,0.6119839026048669,0.271
45,22,0.6181908196531152,0.271
45,23,0.6242988281816136,0.271
45,24,0.6303093900807716,0.34390000000000004
45,25,0.636223980044524,0.34390000000000004
45,26,0.6420440745073429,0.34390000000000004
45,27,0.6477711440156974,0.34390000000000004
45,28,0.6534066480017764,0.34390000000000004
45,29,0.6589520312369792,0.34390000000000004
45,30,0.6644087214594492,0.40951000000000004
45,31,0.6697781278216812,0.40951000000000004
45,32,0.6750616399104425,0.40951000000000004
45,33,0.6802606271656114,0.40951000000000004
45,34,0.6853764385765767,0.40951000000000004
45,35,0.690410402571282,0.40951000000000004
45,36,0.6953638270384929,0.46855900000000006
45,37,0.7002379994417228,0.46855900000000006
45,38,0.7050341869957474,0.46855900000000006
45,39,0.70975363688538,0.46855900000000006
45,40,0.7143975765123091,0.46855900000000006
45,41,0.7189672137600789,0.46855900000000006
45,42,0.7234637372702941,0.46855900000000006
45,43,0.727888316725233,0.46855900000000006
45,44,0.7322421031335138,0.46855900000000006
45,45,0.7365262291164968,0.46855900000000006
45,46,0.7407418091938162,0.46855900000000006
45,47,0.7448899400669436,0.46855900000000006
45,48,0.7489717009000323,0.46855900000000006
45,49,0.7529881535975437,0.46855900000000006
45,50,0.7569403430783213,0.46855900000000006
45,51,0.7608292975459051,0.46855900000000006
45,52,0.7646560287549562,0.46855900000000006
45,53,0.768421532273727,0.46855900000000006
45,54,0.7721267877425423,0.46855900000000006
45,55,0.7757727591282981,0.46855900000000006
45,56,0.779360394974991,0.46855900000000006
45,57,0.782890628650313,0.46855900000000006
45,58,0.7863643785883533,0.46855900000000006
