seed,round,honest_r_eff,attacker_r_eff,total_slashed
57,92,0.786847,0.01,0.468559
57,93,0.786157,0.01,0.468559
57,94,0.785085,0.01,0.468559
57,95,0.788523,0.01,0.468559
57,96,0.787728,0.01,0.468559
57,97,0.787061,0.01,0.468559
57,98,0.790468,0.01,0.468559
57,99,0.789864,0.01,0.468559
57,100,0.793226,0.01,0.468559
57,101,0.796535,0.01,0.468559
57,102,0.79979,0.01,0.468559
57,103,0.802993,0.01,0.468559
57,104,0.79758,0.01,0.468559
57,105,0.800819,0.01,0.468559
57,106,0.804006,0.01,0.468559
57,107,0.802627,0.01,0.468559
57,108,0.801231,0.01,0.468559
57,109,0.799975,0.01,0.468559
57,110,0.803175,0.01,0.468559
57,111,0.806325,0.01,0.468559
57,112,0.805053,0.01,0.468559
57,113,0.808172,0.01,0.468559
57,114,0.811242,0.01,0.468559
57,115,0.814262,0.01,0.468559
57,116,0.817233,0.01,0.468559
57,117,0.820158,0.01,0.468559
57,118,0.818572,0.01,0.468559
57,119,0.821475,0.01,0.468559
57,120,0.819932,0.01,0.468559
57,121,0.822813,0.01,0.468559
57,122,0.821007,0.01,0.468559
57,123,0.819588,0.01,0.468559
57,124,0.822474,0.01,0.468559
57,125,0.82081,0.01,0.468559
57,126,0.823677,0.01,0.468559
57,127,0.826498,0.01,0.468559
57,128,0.820288,0.01,0.468559
57,129,0.823163,0.01,0.468559
57,130,0.821568,0.01,0.468559
57,131,0.82008,0.01,0.468559
57,132,0.818378,0.01,0.468559
57,133,0.817065,0.01,0.468559
57,134,0.815716,0.01,0.468559
57,135,0.818665,0.01,0.468559
57,136,0.821566,0.01,0.468559
57,137,0.819954,0.01,0.468559
57,138,0.81431,0.01,0.468559
57,139,0.817281,0.01,0.468559
57,140,0.815689,0.01,0.468559
57,141,0.818638,0.01,0.468559
57,142,0.82154,0.01,0.468559
57,143,0.815623,0.01,0.468559
57,144,0.818573,0.01,0.468559
57,145,0.821476,0.01,0.468559
57,146,0.819913,0.01,0.468559
57,147,0.818349,0.01,0.468559
57,148,0.821255,0.01,0.468559
57,149,0.815618,0.01,0.468559
57,150,0.81385,0.01,0.468559
57,151,0.816828,0.01,0.468559
57,152,0.819759,0.01,0.468559
57,153,0.822643,0.01,0.468559
57,154,0.82125,0.01,0.468559
57,155,0.82411,0.01,0.468559
57,156,0.826924,0.01,0.468559
57,157,0.829694,0.01,0.468559
57,158,0.827913,0.01,0.468559
57,159,0.830666,0.01,0.468559
57,160,0.833376,0.01,0.468559
57,161,0.836042,0.01,0.468559
57,162,0.838665,0.01,0.468559
57,163,0.841246,0.01,0.468559
57,164,0.843787,0.01,0.468559
57,165,0.846286,0.01,0.468559
57,166,0.848745,0.01,0.468559
57,167,0.851165,0.01,0.468559
57,168,0.853547,0.01,0.468559
57,169,0.851217,0.01,0.468559
57,170,0.853598,0.01,0.468559
57,171,0.851337,0.01,0.468559
57,172,0.853716,0.01,0.468559
57,173,0.856056,0.01,0.468559
57,174,0.85389,0.01,0.468559
57,175,0.851777,0.01,0.468559
57,176,0.854148,0.01,0.468559
57,177,0.852134,0.01,0.468559
57,178,0.8545,0.01,0.468559
57,179,0.852153,0.01,0.468559
57,180,0.849997,0.01,0.468559
57,181,0.847782,0.01,0.468559
57,182,0.850218,0.01,0.468559
57,183,0.848049,0.01,0.468559
57,184,0.845999,0.01,0.468559
57,185,0.848463,0.01,0.468559
57,186,0.846464,0.01,0.468559
57,187,0.839879,0.01,0.468559
57,188,0.838147,0.01,0.468559
57,189,0.840737,0.01,0.468559
57,190,0.839112,0.01,0.468559
57,191,0.832777,0.01,0.468559
57,192,0.835453,0.01,0.468559
57,193,0.838086,0.01,0.468559
57,194,0.840676,0.01,0.468559
57,195,0.843225,0.01,0.468559
57,196,0.845734,0.01,0.468559
57,197,0.848202,0.01,0.468559
57,198,0.846304,0.01,0.468559
57,199,0.848764,0.01,0.468559
57,200,0.851183,0.01,0.468559
58,1,0.5056,0.5056,0.0
58,2,0.508679,0.51183,0.0
58,3,0.512249,0.518465,0.0
58,4,0.519144,0.525346,0.0
58,5,0.526202,0.532365,0.0
58,6,0.523228,0.266182,0.1
58,7,0.530508,0.269062,0.1
58,8,0.53446,0.272154,0.1
58,9,0.541729,0.258547,0.1
58,10,0.548936,0.261988,0.1
58,11,0.556066,0.265501,0.1
58,12,0.559559,0.13275,0.19
58,13,0.566562,0.134194,0.19
58,14,0.569974,0.135744,0.19
58,15,0.576832,0.13736,0.19
58,16,0.583586,0.139014,0.19
58,17,0.583223,0.140686,0.19
58,18,0.589883,0.070343,0.271
58,19,0.5892,0.071012,0.271
58,20,0.595768,0.071732,0.271
58,21,0.598784,0.072484,0.271
58,22,0.605201,0.073254,0.271
58,23,0.607943,0.074032,0.271
58,24,0.606874,0.037016,0.3439
58,25,0.613163,0.037322,0.3439
58,26,0.619352,0.037653,0.3439
58,27,0.618408,0.038001,0.3439
58,28,0.620631,0.038358,0.3439
58,29,0.623169,0.038719,0.3439
58,30,0.6254,0.01936,0.40951
58,31,0.631394,0.019499,0.40951
58,32,0.637291,0.019651,0.40951
58,33,0.63925,0.019812,0.40951
58,34,0.641481,0.019977,0.40951
58,35,0.647217,0.020146,0.40951
58,36,0.645376,0.01,0.468559
58,37,0.65105,0.01,0.468559
58,38,0.656633,0.01,0.468559
58,39,0.650656,0.01,0.468559
58,40,0.652793,0.01,0.468559
58,41,0.6544,0.01,0.468559
58,42,0.65993,0.01,0.468559
58,43,0.661443,0.01,0.468559
58,44,0.66686,0.01,0.468559
58,45,0.672191,0.01,0.468559
58,46,0.673532,0.01,0.468559
58,47,0.674769,0.01,0.468559
58,48,0.679973,0.01,0.468559
58,49,0.685093,0.01,0.468559
58,50,0.686219,0.01,0.468559
58,51,0.69124,0.01,0.468559
58,52,0.69618,0.01,0.468559
58,53,0.697086,0.01,0.468559
58,54,0.701933,0.01,0.468559
58,55,0.702497,0.01,0.468559
58,56,0.699307,0.01,0.468559
58,57,0.704118,0.01,0.468559
58,58,0.704942,0.01,0.468559
58,59,0.709663,0.01,0.468559
58,60,0.714309,0.01,0.468559
58,61,0.71888,0.01,0.468559
58,62,0.723378,0.01,0.468559
58,63,0.727804,0.01,0.468559
58,64,0.732159,0.01,0.468559
58,65,0.736444,0.01,0.468559
58,66,0.736267,0.01,0.468559
58,67,0.740487,0.01,0.468559
58,68,0.740553,0.01,0.468559
58,69,0.744705,0.01,0.468559
58,70,0.740662,0.01,0.468559
58,71,0.740953,0.01,0.468559
58,72,0.745097,0.01,0.468559
58,73,0.745123,0.01,0.468559
58,74,0.749201,0.01,0.468559
58,75,0.753214,0.01,0.468559
58,76,0.752879,0.01,0.468559
58,77,0.756833,0.01,0.468559
58,78,0.760724,0.01,0.468559
58,79,0.764552,0.01,0.468559
58,80,0.768319,0.01,0.468559
58,81,0.772026,0.01,0.468559
58,82,0.775674,0.01,0.468559
58,83,0.775313,0.01,0.468559
58,84,0.778908,0.01,0.468559
58,85,0.778238,0.01,0.468559
58,86,0.781786,0.01,0.468559
58,87,0.785278,0.01,0.468559
58,88,0.788713,0.01,0.468559
58,89,0.787833,0.01,0.468559
58,90,0.791228,0.01,0.468559
58,91,0.794568,0.01,0.468559
58,92,0.797855,0.01,0.468559
58,93,0.796798,0.01,0.468559
58,94,0.80005,0.01,0.468559
58,95,0.803249,0.01,0.468559
58,96,0.806397,0.01,0.468559
58,97,0.809494,0.01,0.468559
58,98,0.812543,0.01,0.468559
58,99,0.815542,0.01,0.468559
58,100,0.814395,0.01,0.468559
58,101,0.817365,0.01,0.468559
58,102,0.815674,0.01,0.468559
58,103,0.814114,0.01,0.468559
58,104,0.812499,0.01,0.468559
58,105,0.815499,0.01,0.468559
58,106,0.818451,0.01,0.468559
58,107,0.816984,0.01,0.468559
58,108,0.819912,0.01,0.468559
58,109,0.818301,0.01,0.468559
58,110,0.821209,0.01,0.468559
58,111,0.8198,0.01,0.468559
58,112,0.822683,0.01,0.468559
58,113,0.821012,0.01,0.468559
58,114,0.815159,0.01,0.468559
58,115,0.81394,0.01,0.468559
58,116,0.816917,0.01,0.468559
58,117,0.819846,0.01,0.468559
58,118,0.822728,0.01,0.468559
58,119,0.825565,0.01,0.468559
58,120,0.828356,0.01,0.468559
58,121,0.831102,0.01,0.468559
58,122,0.833804,0.01,0.468559
58,123,0.836464,0.01,0.468559
58,124,0.83908,0.01,0.468559
58,125,0.841655,0.01,0.468559
58,126,0.839999,0.01,0.468559
58,127,0.837998,0.01,0.468559
58,128,0.84059,0.01,0.468559
58,129,0.84314,0.01,0.468559
58,130,0.841119,0.01,0.468559
58,131,0.834558,0.01,0.468559
58,132,0.837205,0.01,0.468559
58,133,0.835352,0.01,0.468559
58,134,0.833448,0.01,0.468559
58,135,0.818218,0.01,0.468559
58,136,0.821126,0.01,0.468559
58,137,0.819563,0.01,0.468559
58,138,0.817866,0.01,0.468559
58,139,0.816311,0.01,0.468559
58,140,0.81925,0.01,0.468559
58,141,0.817666,0.01,0.468559
58,142,0.8119,0.01,0.468559
58,143,0.810521,0.01,0.468559
58,144,0.813553,0.01,0.468559
58,145,0.812172,0.01,0.468559
58,146,0.815178,0.01,0.468559
58,147,0.813897,0.01,0.468559
58,148,0.816874,0.01,0.468559
58,149,0.811023,0.01,0.468559
58,150,0.809729,0.01,0.468559
58,151,0.808591,0.01,0.468559
58,152,0.811653,0.01,0.468559
58,153,0.814667,0.01,0.468559
58,154,0.817632,0.01,0.468559
58,155,0.815866,0.01,0.468559
58,156,0.818812,0.01,0.468559
58,157,0.821711,0.01,0.468559
58,158,0.824564,0.01,0.468559
58,159,0.823029,0.01,0.468559
58,160,0.825861,0.01,0.468559
58,161,0.828647,0.01,0.468559
58,162,0.831389,0.01,0.468559
58,163,0.834087,0.01,0.468559
58,164,0.836741,0.01,0.468559
58,165,0.839353,0.01,0.468559
58,166,0.841924,0.01,0.468559
58,167,0.844453,0.01,0.468559
58,168,0.842589,0.01,0.468559
58,169,0.845108,0.01,0.468559
58,170,0.842969,0.01,0.468559
58,171,0.841148,0.01,0.468559
58,172,0.834618,0.01,0.468559
58,173,0.837264,0.01,0.468559
58,174,0.839867,0.01,0.468559
58,175,0.837964,0.01,0.468559
58,176,0.836194,0.01,0.468559
58,177,0.838815,0.01,0.468559
58,178,0.83273,0.01,0.468559
58,179,0.835406,0.01,0.468559
58,180,0.833746,0.01,0.468559
58,181,0.836406,0.01,0.468559
58,182,0.830495,0.01,0.468559
58,183,0.833207,0.01,0.468559
58,184,0.83175,0.01,0.468559
58,185,0.834442,0.01,0.468559
58,186,0.832576,0.01,0.468559
58,187,0.830971,0.01,0.468559
58,188,0.833675,0.01,0.468559
58,189,0.836336,0.01,0.468559
58,190,0.838955,0.01,0.468559
58,191,0.841532,0.01,0.468559
58,192,0.844067,0.01,0.468559
58,193,0.842347,0.01,0.468559
58,194,0.840551,0.01,0.468559
58,195,0.843102,0.01,0.468559
58,196,0.841417,0.01,0.468559
58,197,0.843954,0.01,0.468559
58,198,0.846451,0.01,0.468559
58,199,0.848908,0.01,0.468559
58,200,0.851325,0.01,0.468559
59,1,0.5056,0.5056,0.0
59,2,0.51183,0.51183,0.0
59,3,0.518465,0.518465,0.0
59,4,0.525346,0.525346,0.0
59,5,0.532365,0.532365,0.0
59,6,0.532704,0.266182,0.1
59,7,0.539874,0.252873,0.1
59,8,0.547022,0.255966,0.1
59,9,0.554119,0.259268,0.1
59,10,0.557652,0.246304,0.1
59,11,0.56113,0.249942,0.1
59,12,0.568096,0.124971,0.19
59,13,0.571502,0.126508,0.19
59,14,0.578329,0.128159,0.19
59,15,0.585056,0.129882,0.19
59,16,0.591681,0.131645,0.19
59,17,0.598204,0.133427,0.19
59,18,0.601038,0.066714,0.271
59,19,0.607416,0.067439,0.271
59,20,0.613694,0.068215,0.271
59,21,0.619873,0.069022,0.271
59,22,0.625953,0.069846,0.271
59,23,0.631936,0.070679,0.271
59,24,0.634218,0.03534,0.3439
59,25,0.636244,0.035672,0.3439
59,26,0.638534,0.033888,0.3439
59,27,0.644317,0.032194,0.3439
59,28,0.646126,0.032607,0.3439
59,29,0.64798,0.033035,0.3439
59,30,0.653612,0.016518,0.40951
59,31,0.65522,0.016696,0.40951
59,32,0.656785,0.016889,0.40951
59,33,0.662276,0.017091,0.40951
59,34,0.660255,0.017298,0.40951
59,35,0.665691,0.017507,0.40951
59,36,0.671039,0.01,0.468559
59,37,0.672755,0.01,0.468559
59,38,0.674217,0.01,0.468559
59,39,0.675488,0.01,0.468559
59,40,0.672852,0.01,0.468559
59,41,0.678086,0.01,0.468559
59,42,0.683237,0.01,0.468559
59,43,0.688305,0.01,0.468559
59,44,0.693292,0.01,0.468559
59,45,0.690205,0.01,0.468559
59,46,0.687098,0.01,0.468559
59,47,0.692105,0.01,0.468559
59,48,0.684898,0.01,0.468559
59,49,0.686049,0.01,0.468559
59,50,0.691072,0.01,0.468559
59,51,0.696015,0.01,0.468559
59,52,0.700879,0.01,0.468559
59,53,0.705664,0.01,0.468559
59,54,0.710374,0.01,0.468559
59,55,0.711186,0.01,0.468559
59,56,0.707854,0.01,0.468559
59,57,0.712528,0.01,0.468559
59,58,0.717127,0.01,0.468559
59,59,0.721653,0.01,0.468559
59,60,0.726107,0.01,0.468559
59,61,0.730489,0.01,0.468559
59,62,0.730563,0.01,0.468559
59,63,0.734874,0.01,0.468559
59,64,0.739116,0.01,0.468559
59,65,0.74329,0.01,0.468559
59,66,0.743226,0.01,0.468559
59,67,0.743265,0.01,0.468559
59,68,0.743315,0.01,0.468559
59,69,0.747422,0.01,0.468559
59,70,0.751463,0.01,0.468559
59,71,0.751163,0.01,0.468559
59,72,0.75114,0.01,0.468559
59,73,0.750882,0.01,0.468559
59,74,0.754868,0.01,0.468559
59,75,0.754719,0.01,0.468559
59,76,0.754706,0.01,0.468559
59,77,0.758631,0.01,0.468559
59,78,0.762493,0.01,0.468559
59,79,0.762435,0.01,0.468559
59,80,0.76199,0.01,0.468559
59,81,0.765798,0.01,0.468559
59,82,0.769545,0.01,0.468559
59,83,0.76465,0.01,0.468559
59,84,0.768416,0.01,0.468559
59,85,0.772121,0.01,0.468559
59,86,0.771662,0.01,0.468559
59,87,0.767161,0.01,0.468559
59,88,0.766677,0.01,0.468559
59,89,0.770411,0.01,0.468559
59,90,0.774084,0.01,0.468559
59,91,0.773591,0.01,0.468559
59,92,0.777214,0.01,0.468559
59,93,0.776705,0.01,0.468559
59,94,0.780277,0.01,0.468559
59,95,0.771329,0.01,0.468559
59,96,0.770677,0.01,0.468559
59,97,0.774346,0.01,0.468559
59,98,0.777956,0.01,0.468559
59,99,0.781509,0.01,0.468559
59,100,0.785005,0.01,0.468559
59,101,0.784303,0.01,0.468559
59,102,0.787754,0.01,0.468559
59,103,0.79115,0.01,0.468559
59,104,0.794492,0.01,0.468559
59,105,0.79778,0.01,0.468559
59,106,0.79694,0.01,0.468559
59,107,0.796103,0.01,0.468559
59,108,0.799365,0.01,0.468559
59,109,0.802575,0.01,0.468559
59,110,0.80145,0.01,0.468559
59,111,0.804627,0.01,0.468559
59,112,0.807753,0.01,0.468559
59,113,0.810829,0.01,0.468559
59,114,0.813856,0.01,0.468559
59,115,0.816834,0.01,0.468559
59,116,0.819765,0.01,0.468559
59,117,0.814194,0.01,0.468559
59,118,0.812754,0.01,0.468559
59,119,0.811166,0.01,0.468559
59,120,0.814187,0.01,0.468559
59,121,0.81716,0.01,0.468559
59,122,0.820085,0.01,0.468559
59,123,0.822964,0.01,0.468559
59,124,0.825797,0.01,0.468559
59,125,0.828584,0.01,0.468559
59,126,0.822635,0.01,0.468559
59,127,0.816893,0.01,0.468559
59,128,0.819823,0.01,0.468559
59,129,0.822706,0.01,0.468559
59,130,0.825543,0.01,0.468559
59,131,0.828334,0.01,0.468559
59,132,0.831081,0.01,0.468559
59,133,0.833783,0.01,0.468559
59,134,0.831994,0.01,0.468559
59,135,0.821891,0.01,0.468559
59,136,0.820295,0.01,0.468559
59,137,0.819098,0.01,0.468559
59,138,0.817788,0.01,0.468559
59,139,0.81663,0.01,0.468559
59,140,0.815227,0.01,0.468559
59,141,0.813364,0.01,0.468559
59,142,0.812336,0.01,0.468559
59,143,0.815339,0.01,0.468559
59,144,0.818293,0.01,0.468559
59,145,0.821201,0.01,0.468559
59,146,0.824062,0.01,0.468559
59,147,0.826877,0.01,0.468559
59,148,0.829647,0.01,0.468559
59,149,0.827904,0.01,0.468559
59,150,0.826286,0.01,0.468559
59,151,0.829066,0.01,0.468559
59,152,0.831801,0.01,0.468559
59,153,0.83001,0.01,0.468559
59,154,0.83273,0.01,0.468559
59,155,0.835407,0.01,0.468559
59,156,0.833851,0.01,0.468559
59,157,0.832128,0.01,0.468559
59,158,0.834814,0.01,0.468559
59,159,0.837457,0.01,0.468559
59,160,0.840057,0.01,0.468559
59,161,0.842616,0.01,0.468559
59,162,0.840777,0.01,0.468559
59,163,0.843324,0.01,0.468559
59,164,0.845831,0.01,0.468559
59,165,0.848298,0.01,0.468559
59,166,0.846245,0.01,0.468559
59,167,0.848705,0.01,0.468559
59,168,0.851126,0.01,0.468559
59,169,0.853508,0.01,0.468559
59,170,0.855852,0.01,0.468559
59,171,0.853844,0.01,0.468559
59,172,0.856182,0.01,0.468559
59,173,0.858483,0.01,0.468559
59,174,0.860748,0.01,0.468559
59,175,0.858636,0.01,0.468559
59,176,0.847201,0.01,0.468559
59,177,0.849646,0.01,0.468559
59,178,0.847482,0.01,0.468559
59,179,0.841229,0.01,0.468559
59,180,0.84377,0.01,0.468559
59,181,0.846269,0.01,0.468559
59,182,0.848729,0.01,0.468559
59,183,0.851149,0.01,0.468559
59,184,0.853531,0.01,0.468559
59,185,0.846684,0.01,0.468559
59,186,0.840245,0.01,0.468559
59,187,0.842801,0.01,0.468559
59,188,0.845317,0.01,0.468559
59,189,0.843416,0.01,0.468559
59,190,0.845921,0.01,0.468559
59,191,0.844152,0.01,0.468559
59,192,0.842214,0.01,0.468559
59,193,0.844739,0.01,0.468559
59,194,0.842646,0.01,0.468559
59,195,0.845164,0.01,0.468559
59,196,0.838348,0.01,0.468559
59,197,0.836425,0.01,0.468559
59,198,0.839042,0.01,0.468559
59,199,0.841617,0.01,0.468559
59,200,0.844152,0.01,0.468559
60,1,0.50254,0.5056,0.0
60,2,0.508747,0.51183,0.0
60,3,0.515381,0.518465,0.0
60,4,0.512435,0.525346,0.0
60,5,0.519561,0.532365,0.0
60,6,0.523534,0.266182,0.1
60,7,0.527403,0.269062,0.1
60,8,0.534713,0.272154,0.1
60,9,0.535164,0.275378,0.1
60,10,0.539074,0.278677,0.1
60,11,0.546352,0.282011,0.1
60,12,0.553542,0.141005,0.19
60,13,0.557166,0.142339,0.19
60,14,0.55723,0.143774,0.19
60,15,0.564287,0.145272,0.19
60,16,0.57124,0.146807,0.19
60,17,0.578087,0.14836,0.19
60,18,0.584829,0.07418,0.271
60,19,0.587959,0.074789,0.271
60,20,0.594547,0.075449,0.271
60,21,0.597395,0.076142,0.271
60,22,0.603834,0.076854,0.271
60,23,0.599086,0.077575,0.271
60,24,0.601692,0.038788,0.3439
60,25,0.604365,0.039065,0.3439
60,26,0.60351,0.039368,0.3439
60,27,0.609853,0.039689,0.3439
60,28,0.616095,0.040019,0.3439
60,29,0.622237,0.040354,0.3439
60,30,0.621067,0.020177,0.40951
60,31,0.627129,0.020303,0.40951
60,32,0.629456,0.020443,0.40951
60,33,0.631498,0.02059,0.40951
60,34,0.633749,0.020743,0.40951
60,35,0.635715,0.020899,0.40951
60,36,0.641544,0.01,0.468559
60,37,0.647279,0.01,0.468559
60,38,0.64932,0.01,0.468559
60,39,0.654931,0.01,0.468559
60,40,0.660452,0.01,0.468559
60,41,0.658177,0.01,0.468559
60,42,0.663646,0.01,0.468559
60,43,0.669028,0.01,0.468559
60,44,0.674323,0.01,0.468559
60,45,0.675607,0.01,0.468559
60,46,0.680798,0.01,0.468559
60,47,0.685905,0.01,0.468559
60,48,0.686937,0.01,0.468559
60,49,0.691946,0.01,0.468559
60,50,0.692983,0.01,0.468559
60,51,0.689847,0.01,0.468559
60,52,0.694809,0.01,0.468559
60,53,0.699692,0.01,0.468559
60,54,0.700474,0.01,0.468559
60,55,0.701395,0.01,0.468559
60,56,0.702301,0.01,0.468559
60,57,0.707064,0.01,0.468559
60,58,0.707538,0.01,0.468559
60,59,0.712218,0.01,0.468559
60,60,0.716822,0.01,0.468559
60,61,0.717425,0.01,0.468559
60,62,0.721946,0.01,0.468559
60,63,0.726395,0.01,0.468559
60,64,0.726619,0.01,0.468559
60,65,0.730993,0.01,0.468559
60,66,0.735298,0.01,0.468559
60,67,0.735629,0.01,0.468559
60,68,0.735749,0.01,0.468559
60,69,0.736169,0.01,0.468559
60,70,0.73629,0.01,0.468559
60,71,0.740509,0.01,0.468559
60,72,0.736174,0.01,0.468559
60,73,0.740395,0.01,0.468559
60,74,0.740309,0.01,0.468559
60,75,0.744464,0.01,0.468559
60,76,0.748552,0.01,0.468559
60,77,0.744398,0.01,0.468559
60,78,0.744372,0.01,0.468559
60,79,0.744057,0.01,0.468559
60,80,0.743995,0.01,0.468559
60,81,0.748091,0.01,0.468559
60,82,0.752121,0.01,0.468559
60,83,0.756088,0.01,0.468559
60,84,0.75556,0.01,0.468559
60,85,0.755183,0.01,0.468559
60,86,0.755002,0.01,0.468559
60,87,0.754578,0.01,0.468559
60,88,0.754228,0.01,0.468559
60,89,0.758161,0.01,0.468559
60,90,0.753594,0.01,0.468559
60,91,0.753637,0.01,0.468559
60,92,0.757579,0.01,0.468559
60,93,0.757257,0.01,0.468559
60,94,0.757025,0.01,0.468559
60,95,0.760913,0.01,0.468559
60,96,0.760432,0.01,0.468559
60,97,0.760094,0.01,0.468559
60,98,0.763932,0.01,0.468559
60,99,0.767709,0.01,0.468559
60,100,0.771426,0.01,0.468559
60,101,0.775083,0.01,0.468559
60,102,0.778682,0.01,0.468559
60,103,0.782223,0.01,0.468559
60,104,0.785707,0.01,0.468559
60,105,0.789136,0.01,0.468559
60,106,0.79251,0.01,0.468559
60,107,0.791468,0.01,0.468559
60,108,0.794805,0.01,0.468559
60,109,0.798088,0.01,0.468559
60,110,0.801318,0.01,0.468559
60,111,0.800116,0.01,0.468559
60,112,0.798852,0.01,0.468559
60,113,0.802071,0.01,0.468559
60,114,0.800911,0.01,0.468559
60,115,0.799828,0.01,0.468559
60,116,0.803031,0.01,0.468559
60,117,0.806182,0.01,0.468559
60,118,0.809283,0.01,0.468559
60,119,0.807832,0.01,0.468559
60,120,0.810906,0.01,0.468559
60,121,0.809531,0.01,0.468559
60,122,0.812578,0.01,0.468559
60,123,0.811212,0.01,0.468559
60,124,0.814232,0.01,0.468559
60,125,0.817204,0.01,0.468559
60,126,0.815542,0.01,0.468559
60,127,0.818493,0.01,0.468559
60,128,0.812835,0.01,0.468559
60,129,0.815829,0.01,0.468559
60,130,0.81462,0.01,0.468559
60,131,0.817586,0.01,0.468559
60,132,0.816032,0.01,0.468559
60,133,0.818976,0.01,0.468559
60,134,0.817468,0.01,0.468559
60,135,0.816125,0.01,0.468559
60,136,0.819067,0.01,0.468559
60,137,0.81295,0.01,0.468559
60,138,0.815943,0.01,0.468559
60,139,0.818888,0.01,0.468559
60,140,0.821786,0.01,0.468559
60,141,0.824637,0.01,0.468559
60,142,0.827443,0.01,0.468559
60,143,0.82588,0.01,0.468559
60,144,0.824454,0.01,0.468559
60,145,0.827263,0.01,0.468559
60,146,0.82131,0.01,0.468559
60,147,0.824169,0.01,0.468559
60,148,0.82254,0.01,0.468559
60,149,0.82538,0.01,0.468559
60,150,0.828173,0.01,0.468559
60,151,0.830923,0.01,0.468559
60,152,0.833628,0.01,0.468559
60,153,0.82789,0.01,0.468559
60,154,0.830644,0.01,0.468559
60,155,0.833353,0.01,0.468559
60,156,0.83602,0.01,0.468559
60,157,0.834536,0.01,0.468559
60,158,0.837184,0.01,0.468559
60,159,0.839789,0.01,0.468559
60,160,0.837758,0.01,0.468559
60,161,0.83593,0.01,0.468559
60,162,0.838555,0.01,0.468559
60,163,0.841138,0.01,0.468559
60,164,0.84368,0.01,0.468559
60,165,0.841492,0.01,0.468559
60,166,0.839788,0.01,0.468559
60,167,0.842352,0.01,0.468559
60,168,0.844874,0.01,0.468559
60,169,0.842838,0.01,0.468559
60,170,0.845352,0.01,0.468559
60,171,0.847827,0.01,0.468559
60,172,0.850262,0.01,0.468559
60,173,0.852657,0.01,0.468559
60,174,0.855015,0.01,0.468559
60,175,0.857335,0.01,0.468559
60,176,0.855187,0.01,0.468559
60,177,0.852837,0.01,0.468559
60,178,0.855191,0.01,0.468559
60,179,0.857508,0.01,0.468559
60,180,0.859788,0.01,0.468559
60,181,0.862032,0.01,0.468559
60,182,0.864239,0.01,0.468559
60,183,0.861844,0.01,0.468559
60,184,0.864055,0.01,0.468559
60,185,0.857102,0.01,0.468559
60,186,0.859389,0.01,0.468559
60,187,0.861638,0.01,0.468559
60,188,0.863852,0.01,0.468559
60,189,0.866031,0.01,0.468559
60,190,0.863342,0.01,0.468559
60,191,0.865529,0.01,0.468559
60,192,0.86768,0.01,0.468559
60,193,0.865384,0.01,0.468559
60,194,0.867538,0.01,0.468559
60,195,0.869657,0.01,0.468559
60,196,0.871743,0.01,0.468559
60,197,0.873795,0.01,0.468559
60,198,0.875814,0.01,0.468559
60,199,0.877801,0.01,0.468559
60,200,0.875247,0.01,0.468559
61,1,0.50254,0.5056,0.0
61,2,0.505596,0.48032,0.0
61,3,0.51223,0.486955,0.0
61,4,0.51586,0.493988,0.0
61,5,0.519627,0.501261,0.0
61,6,0.523471,0.25063,0.1
61,7,0.530753,0.253699,0.1
61,8,0.531256,0.256994,0.1
61,9,0.538573,0.260431,0.1
61,10,0.545828,0.263948,0.1
61,11,0.553006,0.267503,0.1
61,12,0.560095,0.133752,0.19
61,13,0.56709,0.135197,0.19
61,14,0.570492,0.136744,0.19
61,15,0.577341,0.138353,0.19
61,16,0.580446,0.139998,0.19
61,17,0.587148,0.132998,0.19
61,18,0.593746,0.066499,0.271
61,19,0.60024,0.06722,0.271
61,20,0.603023,0.067994,0.271
61,21,0.609372,0.068801,0.271
61,22,0.612047,0.069627,0.271
61,23,0.618253,0.070461,0.271
61,24,0.62436,0.03523,0.3439
61,25,0.63037,0.035564,0.3439
61,26,0.632603,0.035923,0.3439
61,27,0.634835,0.036298,0.3439
61,28,0.633251,0.036682,0.3439
61,29,0.639119,0.037071,0.3439
61,30,0.644893,0.018535,0.40951
61,31,0.650575,0.018688,0.40951
61,32,0.656165,0.018853,0.40951
61,33,0.661667,0.019026,0.40951
61,34,0.66708,0.019204,0.40951
61,35,0.668483,0.019385,0.40951
61,36,0.673787,0.01,0.468559
61,37,0.679007,0.01,0.468559
61,38,0.684142,0.01,0.468559
61,39,0.685199,0.01,0.468559
61,40,0.68639,0.01,0.468559
61,41,0.691408,0.01,0.468559
61,42,0.688325,0.01,0.468559
61,43,0.689248,0.01,0.468559
61,44,0.690427,0.01,0.468559
61,45,0.691544,0.01,0.468559
61,46,0.692505,0.01,0.468559
61,47,0.697425,0.01,0.468559
61,48,0.702267,0.01,0.468559
61,49,0.703246,0.01,0.468559
61,50,0.707994,0.01,0.468559
61,51,0.708438,0.01,0.468559
61,52,0.708954,0.01,0.468559
61,53,0.70559,0.01,0.468559
61,54,0.706263,0.01,0.468559
61,55,0.707101,0.01,0.468559
61,56,0.699987,0.01,0.468559
61,57,0.704787,0.01,0.468559
61,58,0.70951,0.01,0.468559
61,59,0.710337,0.01,0.468559
61,60,0.714971,0.01,0.468559
61,61,0.719532,0.01,0.468559
61,62,0.724019,0.01,0.468559
61,63,0.728435,0.01,0.468559
61,64,0.73278,0.01,0.468559
